"Date","StateAbbr","State","City","CityID","CountyFips","AllBeds","OneBed","TwoBeds","SP500","InterestRate","HomePriceIndex","AdjPopulation","AdjViolentCrime","AdjMurder","AdjLarcenyTheft","AdjEarnS","AdjPayroll"
2014-12-01,"VA","Virginia","Virginia Beach",1000,"51810",1111,923,1102,2053.439941,2.218,166.495,452656,629,19,8579,3580,1726891156.25
2015-01-01,"VA","Virginia","Virginia Beach",1000,"51810",1108,921,1123,2058.199951,2.123,166.297,452797,626,19,8596,3540,1702791808
2015-02-01,"VA","Virginia","Virginia Beach",1000,"51810",1108,920,1122,2020.849976,1.673,166.688,452815,632,19,8587,3534.5,1714869344
2015-03-01,"VA","Virginia","Virginia Beach",1000,"51810",1107,912,1117,2117.389893,2.084,168.142,452834,638,19,8578,3529,1726946880
2015-04-01,"VA","Virginia","Virginia Beach",1000,"51810",1124,926,1129,2059.689941,1.868,170.012,452852,644,20,8568,3537.33333333333,1744693344
2015-05-01,"VA","Virginia","Virginia Beach",1000,"51810",1139,915,1108,2108.290039,2.117,171.887,452870,651,20,8559,3545.66666666667,1762439808
2015-06-01,"VA","Virginia","Virginia Beach",1000,"51810",1187,927,1123,2111.72998,2.192,173.488,452889,657,20,8550,3554,1780186272
2015-07-01,"VA","Virginia","Virginia Beach",1000,"51810",1167,922,1103,2077.419922,2.418,174.535,452907,663,20,8540,3679.66666666667,1842680362.66667
2015-08-01,"VA","Virginia","Virginia Beach",1000,"51810",1145,934,1098,2098.040039,2.15,174.983,452925,669,20,8531,3805.33333333333,1905174453.33333
2015-09-01,"VA","Virginia","Virginia Beach",1000,"51810",1131,944,1117,1913.849976,2.172,175.099,452944,675,20,8522,3931,1967668544
2015-10-01,"VA","Virginia","Virginia Beach",1000,"51810",1113,940,1112,1923.819946,2.042,175.112,452962,682,20,8513,3828.25,1906748427.5
2015-11-01,"VA","Virginia","Virginia Beach",1000,"51810",1115,946,1124,2104.050049,2.187,175.214,452980,688,21,8504,3725.5,1845828311
2015-12-01,"VA","Virginia","Virginia Beach",1000,"51810",1121,958,1118,2102.629883,2.155,175.191,452999,694,21,8494,3622.75,1784908194.5
2016-01-01,"VA","Virginia","Virginia Beach",1000,"51810",1138,977,1150,2012.660034,2.245,175.105,453017,700,21,8485,3520,1723988078
2016-02-01,"VA","Virginia","Virginia Beach",1000,"51810",1148,982,1161,1939.380005,1.966,175.343,453128,694,20,8409,3569.5,1767916305.5
2016-03-01,"VA","Virginia","Virginia Beach",1000,"51810",1165,993,1188,1978.349976,1.834,176.659,453240,688,20,8334,3619,1811844533
2016-04-01,"VA","Virginia","Virginia Beach",1000,"51810",1183,1000,1214,2072.780029,1.792,178.55,453351,681,19,8258,3646,1830041770.66667
2016-05-01,"VA","Virginia","Virginia Beach",1000,"51810",1185,1014,1212,2081.429932,1.865,180.404,453462,675,19,8182,3673,1848239008.33333
2016-06-01,"VA","Virginia","Virginia Beach",1000,"51810",1177,1011,1197,2099.330078,1.846,181.991,453574,669,18,8107,3700,1866436246
2016-07-01,"VA","Virginia","Virginia Beach",1000,"51810",1180,1013,1188,2102.949951,1.456,183.11,453685,662,18,8031,3740.66666666667,1890289295
2016-08-01,"VA","Virginia","Virginia Beach",1000,"51810",1182,1008,1189,2170.840088,1.496,183.761,453796,656,17,7955,3781.33333333333,1914142344
2016-09-01,"VA","Virginia","Virginia Beach",1000,"51810",1171,1000,1175,2170.860107,1.57,184.059,453908,650,16,7880,3822,1937995393
2016-10-01,"VA","Virginia","Virginia Beach",1000,"51810",1166,997,1177,2161.199951,1.622,184.141,454019,644,16,7804,3795,1909964682
2016-11-01,"VA","Virginia","Virginia Beach",1000,"51810",1165,1000,1187,2111.719971,1.82,184.363,454130,638,15,7728,3768,1881933971
2016-12-01,"VA","Virginia","Virginia Beach",1000,"51810",1158,999,1181,2191.080078,2.441,184.541,454242,631,15,7653,3741,1853903260
2017-01-01,"VA","Virginia","Virginia Beach",1000,"51810",1143,985,1153,2257.830078,2.45,184.795,454353,625,14,7577,3714,1825872549
2011-01-01,"OK","Oklahoma","Tulsa",25529,"40143",591,494,663,1271.869995,3.342,139.049,396101,3960,49,12136,3717,3538438015
2011-02-01,"OK","Oklahoma","Tulsa",25529,"40143",629,516,718,1307.589966,3.443,137.746,396335,3959,48,12138,3699,3554641707.5
2011-03-01,"OK","Oklahoma","Tulsa",25529,"40143",638,521,728,1306.329956,3.414,137.794,396568,3958,48,12140,3681,3570845400
2011-04-01,"OK","Oklahoma","Tulsa",25529,"40143",637,522,732,1332.410034,3.451,139.156,396802,3957,47,12142,3755,3617610713
2011-05-01,"OK","Oklahoma","Tulsa",25529,"40143",639,522,738,1361.219971,3.286,140.685,397035,3956,47,12145,3829,3664376026
2011-06-01,"OK","Oklahoma","Tulsa",25529,"40143",628,518,732,1314.550049,2.966,141.936,397269,3955,46,12147,3903,3711141339
2011-07-01,"OK","Oklahoma","Tulsa",25529,"40143",630,521,730,1339.670044,3.197,142.332,397502,3954,46,12149,4028,3878368551.33333
2011-08-01,"OK","Oklahoma","Tulsa",25529,"40143",701,567,779,1286.939941,2.74,141.775,397736,3954,45,12151,4153,4045595763.66667
2011-09-01,"OK","Oklahoma","Tulsa",25529,"40143",703,582,767,1204.420044,2.146,140.159,397970,3953,44,12153,4278,4212822976
2011-10-01,"OK","Oklahoma","Tulsa",25529,"40143",702,585,759,1099.22998,1.785,138.402,398203,3952,44,12156,4234.5,4156956291
2011-11-01,"OK","Oklahoma","Tulsa",25529,"40143",700,584,756,1218.280029,2.001,136.659,398437,3951,43,12158,4191,4101089606
2011-12-01,"OK","Oklahoma","Tulsa",25529,"40143",696,579,753,1244.579956,2.117,135.162,398670,3950,43,12160,4147.5,4045222921
2012-01-01,"OK","Oklahoma","Tulsa",25529,"40143",715,593,776,1277.060059,1.96,134.166,398904,3949,42,12162,4104,3989356236
2012-02-01,"OK","Oklahoma","Tulsa",25529,"40143",707,558,779,1324.089966,1.846,133.999,398537,3939,44,12203,3957.5,3875096550.5
2012-03-01,"OK","Oklahoma","Tulsa",25529,"40143",679,525,750,1374.089966,2.037,135.872,398170,3929,45,12244,3811,3760836865
2012-04-01,"OK","Oklahoma","Tulsa",25529,"40143",685,512,747,1419.040039,2.193,138.483,397802,3918,46,12285,3823.33333333333,3747066229
2012-05-01,"OK","Oklahoma","Tulsa",25529,"40143",704,516,753,1405.819946,1.956,141.06,397435,3908,48,12326,3835.66666666667,3733295593
2012-06-01,"OK","Oklahoma","Tulsa",25529,"40143",685,523,734,1278.040039,1.467,143.177,397068,3898,50,12367,3848,3719524957
2012-07-01,"OK","Oklahoma","Tulsa",25529,"40143",665,530,717,1365.51001,1.58,144.286,396701,3888,51,12408,4009.66666666667,3944133672.66667
2012-08-01,"OK","Oklahoma","Tulsa",25529,"40143",679,521,740,1375.319946,1.539,144.708,396334,3878,52,12449,4171.33333333333,4168742388.33333
2012-09-01,"OK","Oklahoma","Tulsa",25529,"40143",694,546,766,1404.939941,1.581,144.364,395967,3868,54,12490,4333,4393351104
2012-10-01,"OK","Oklahoma","Tulsa",25529,"40143",683,554,743,1444.48999,1.625,143.976,395600,3858,56,12531,4304.5,4332870325.25
2012-11-01,"OK","Oklahoma","Tulsa",25529,"40143",685,575,748,1427.589966,1.715,143.972,395232,3847,57,12572,4276,4272389546.5
2012-12-01,"OK","Oklahoma","Tulsa",25529,"40143",682,569,729,1409.459961,1.628,143.878,394865,3837,58,12613,4247.5,4211908767.75
2013-01-01,"OK","Oklahoma","Tulsa",25529,"40143",680,556,738,1462.420044,1.839,144.316,394498,3827,60,12654,4219,4151427989
2013-02-01,"OK","Oklahoma","Tulsa",25529,"40143",692,563,748,1513.170044,2.01,145.161,394920,3776,59,12641,4069.5,4040021933.5
2013-03-01,"OK","Oklahoma","Tulsa",25529,"40143",702,602,751,1518.199951,1.853,147.961,395341,3725,58,12627,3920,3928615878
2013-04-01,"OK","Oklahoma","Tulsa",25529,"40143",685,587,747,1562.170044,1.84,150.977,395762,3674,56,12614,3930.33333333333,3913148720
2013-05-01,"OK","Oklahoma","Tulsa",25529,"40143",701,591,774,1582.699951,1.639,153.874,396184,3624,55,12601,3940.66666666667,3897681562
2013-06-01,"OK","Oklahoma","Tulsa",25529,"40143",695,580,776,1640.420044,2.134,156.446,396606,3573,54,12587,3951,3882214404
2013-07-01,"OK","Oklahoma","Tulsa",25529,"40143",680,560,768,1614.959961,2.49,158.309,397027,3522,53,12574,4069,4043148863.33333
2013-08-01,"OK","Oklahoma","Tulsa",25529,"40143",666,548,733,1706.869995,2.723,159.418,397448,3471,52,12561,4187,4204083322.66667
2013-09-01,"OK","Oklahoma","Tulsa",25529,"40143",704,574,776,1639.77002,2.848,159.693,397870,3420,51,12547,4305,4365017782
2013-10-01,"OK","Oklahoma","Tulsa",25529,"40143",701,578,770,1695,2.646,159.569,398292,3370,50,12534,4331.25,4367080717.25
2013-11-01,"OK","Oklahoma","Tulsa",25529,"40143",714,584,783,1761.640015,2.62,159.37,398713,3319,48,12521,4357.5,4369143652.5
2013-12-01,"OK","Oklahoma","Tulsa",25529,"40143",714,594,788,1800.900024,2.801,159.291,399134,3268,47,12507,4383.75,4371206587.75
2014-01-01,"OK","Oklahoma","Tulsa",25529,"40143",742,614,794,1831.97998,2.985,159.391,399556,3217,46,12494,4410,4373269523
2014-02-01,"OK","Oklahoma","Tulsa",25529,"40143",739,609,796,1741.890015,2.581,159.904,399720,3251,47,12514,4253,4238864826.5
2014-03-01,"OK","Oklahoma","Tulsa",25529,"40143",757,607,813,1845.72998,2.607,161.222,399883,3286,48,12533,4096,4104460130
2014-04-01,"OK","Oklahoma","Tulsa",25529,"40143",753,601,822,1885.52002,2.759,162.999,400047,3320,48,12553,4092.33333333333,4089938246.33333
2014-05-01,"OK","Oklahoma","Tulsa",25529,"40143",735,596,818,1883.680054,2.606,164.71,400211,3354,49,12572,4088.66666666667,4075416362.66667
2014-06-01,"OK","Oklahoma","Tulsa",25529,"40143",732,604,815,1924.969971,2.534,166.236,400374,3388,50,12592,4085,4060894479
2014-07-01,"OK","Oklahoma","Tulsa",25529,"40143",751,613,826,1973.319946,2.563,167.156,400538,3422,50,12612,4177,4207761865.66667
2014-08-01,"OK","Oklahoma","Tulsa",25529,"40143",755,618,819,1925.150024,2.505,167.47,400702,3457,51,12631,4269,4354629252.33333
2014-09-01,"OK","Oklahoma","Tulsa",25529,"40143",758,626,831,2002.280029,2.419,167.264,400865,3491,52,12651,4361,4501496639
2014-10-01,"OK","Oklahoma","Tulsa",25529,"40143",754,633,830,1946.160034,2.403,166.934,401029,3525,53,12670,4394,4519675203.75
2014-11-01,"OK","Oklahoma","Tulsa",25529,"40143",753,641,827,2017.810059,2.348,166.685,401193,3560,54,12690,4427,4537853768.5
2014-12-01,"OK","Oklahoma","Tulsa",25529,"40143",767,635,829,2053.439941,2.218,166.495,401356,3594,54,12709,4460,4556032333.25
2015-01-01,"OK","Oklahoma","Tulsa",25529,"40143",775,657,849,2058.199951,2.123,166.297,401520,3628,55,12729,4493,4574210898
2015-02-01,"OK","Oklahoma","Tulsa",25529,"40143",782,659,861,2020.849976,1.673,166.688,401872,3696,56,12878,4280,4381924135.5
2015-03-01,"OK","Oklahoma","Tulsa",25529,"40143",777,655,860,2117.389893,2.084,168.142,402225,3764,58,13027,4067,4189637373
2015-04-01,"OK","Oklahoma","Tulsa",25529,"40143",774,660,854,2059.689941,1.868,170.012,402577,3832,59,13176,4082,4190162993.33333
2015-05-01,"OK","Oklahoma","Tulsa",25529,"40143",781,652,843,2108.290039,2.117,171.887,402929,3900,61,13325,4097,4190688613.66667
2015-06-01,"OK","Oklahoma","Tulsa",25529,"40143",786,635,817,2111.72998,2.192,173.488,403282,3968,62,13474,4112,4191214234
2015-07-01,"OK","Oklahoma","Tulsa",25529,"40143",806,649,826,2077.419922,2.418,174.535,403634,4036,64,13622,4234.66666666667,4339523651.66667
2015-08-01,"OK","Oklahoma","Tulsa",25529,"40143",811,660,830,2098.040039,2.15,174.983,403986,4104,65,13771,4357.33333333333,4487833069.33333
2015-09-01,"OK","Oklahoma","Tulsa",25529,"40143",781,642,834,1913.849976,2.172,175.099,404339,4172,66,13920,4480,4636142487
2015-10-01,"OK","Oklahoma","Tulsa",25529,"40143",762,646,829,1923.819946,2.042,175.112,404691,4240,68,14069,4407,4547630431.25
2015-11-01,"OK","Oklahoma","Tulsa",25529,"40143",783,680,853,2104.050049,2.187,175.214,405043,4308,69,14218,4334,4459118375.5
2015-12-01,"OK","Oklahoma","Tulsa",25529,"40143",800,705,868,2102.629883,2.155,175.191,405396,4376,71,14367,4261,4370606319.75
2016-01-01,"OK","Oklahoma","Tulsa",25529,"40143",776,678,833,2012.660034,2.245,175.105,405748,4444,72,14516,4188,4282094264
2016-02-01,"OK","Oklahoma","Tulsa",25529,"40143",777,673,837,1939.380005,1.966,175.343,405675,4425,72,14394,4129,4232389863
2016-03-01,"OK","Oklahoma","Tulsa",25529,"40143",783,675,847,1978.349976,1.834,176.659,405601,4406,72,14272,4070,4182685462
2016-04-01,"OK","Oklahoma","Tulsa",25529,"40143",784,676,847,2072.780029,1.792,178.55,405528,4386,72,14150,4131.66666666667,4210477254.33333
2016-05-01,"OK","Oklahoma","Tulsa",25529,"40143",787,676,853,2081.429932,1.865,180.404,405455,4367,71,14029,4193.33333333333,4238269046.66667
2016-06-01,"OK","Oklahoma","Tulsa",25529,"40143",802,695,870,2099.330078,1.846,181.991,405381,4348,71,13907,4255,4266060839
2016-07-01,"OK","Oklahoma","Tulsa",25529,"40143",791,684,862,2102.949951,1.456,183.11,405308,4329,71,13785,4269,4316391401
2016-08-01,"OK","Oklahoma","Tulsa",25529,"40143",791,687,859,2170.840088,1.496,183.761,405235,4310,71,13663,4283,4366721963
2016-09-01,"OK","Oklahoma","Tulsa",25529,"40143",787,685,850,2170.860107,1.57,184.059,405161,4291,71,13541,4297,4417052525
2016-10-01,"OK","Oklahoma","Tulsa",25529,"40143",774,673,834,2161.199951,1.622,184.141,405088,4272,70,13420,4347.25,4435626977.5
2016-11-01,"OK","Oklahoma","Tulsa",25529,"40143",753,658,811,2111.719971,1.82,184.363,405015,4252,70,13298,4397.5,4454201430
2016-12-01,"OK","Oklahoma","Tulsa",25529,"40143",748,656,806,2191.080078,2.441,184.541,404941,4233,70,13176,4447.75,4472775882.5
2017-01-01,"OK","Oklahoma","Tulsa",25529,"40143",744,653,807,2257.830078,2.45,184.795,404868,4214,70,13054,4498,4491350335
2011-01-01,"AZ","Arizona","Tucson",26136,"04019",618,493,671,1271.869995,3.342,139.049,527479,3440,51,0,3414,3199088495
2011-02-01,"AZ","Arizona","Tucson",26136,"04019",626,504,673,1307.589966,3.443,137.746,527817,3474,50,0,3455,3253071679
2011-03-01,"AZ","Arizona","Tucson",26136,"04019",628,505,669,1306.329956,3.414,137.794,528155,3508,50,0,3496,3307054863
2011-04-01,"AZ","Arizona","Tucson",26136,"04019",641,507,699,1332.410034,3.451,139.156,528493,3543,49,0,3513.66666666667,3280971728.66667
2011-05-01,"AZ","Arizona","Tucson",26136,"04019",672,507,713,1361.219971,3.286,140.685,528831,3577,48,0,3531.33333333333,3254888594.33333
2011-06-01,"AZ","Arizona","Tucson",26136,"04019",694,504,749,1314.550049,2.966,141.936,529169,3611,48,0,3549,3228805460
2011-07-01,"AZ","Arizona","Tucson",26136,"04019",653,492,697,1339.670044,3.197,142.332,529507,3646,47,0,3570.33333333333,3330564118.66667
2011-08-01,"AZ","Arizona","Tucson",26136,"04019",636,507,690,1286.939941,2.74,141.775,529845,3680,46,0,3591.66666666667,3432322777.33333
2011-09-01,"AZ","Arizona","Tucson",26136,"04019",618,515,683,1204.420044,2.146,140.159,530183,3714,46,0,3613,3534081436
2011-10-01,"AZ","Arizona","Tucson",26136,"04019",630,528,693,1099.22998,1.785,138.402,530521,3748,45,0,3595.5,3490055649.75
2011-11-01,"AZ","Arizona","Tucson",26136,"04019",631,522,700,1218.280029,2.001,136.659,530859,3782,44,0,3578,3446029863.5
2011-12-01,"AZ","Arizona","Tucson",26136,"04019",625,531,690,1244.579956,2.117,135.162,531197,3817,44,0,3560.5,3402004077.25
2012-01-01,"AZ","Arizona","Tucson",26136,"04019",631,547,696,1277.060059,1.96,134.166,531535,3851,43,0,3543,3357978291
2012-02-01,"AZ","Arizona","Tucson",26136,"04019",626,517,695,1324.089966,1.846,133.999,531031,3811,43,2287,3566,3391782378.5
2012-03-01,"AZ","Arizona","Tucson",26136,"04019",647,530,692,1374.089966,2.037,135.872,530527,3770,44,4573,3589,3425586466
2012-04-01,"AZ","Arizona","Tucson",26136,"04019",633,524,675,1419.040039,2.193,138.483,530023,3730,44,6860,3537,3338682138.33333
2012-05-01,"AZ","Arizona","Tucson",26136,"04019",636,516,691,1405.819946,1.956,141.06,529519,3690,44,9147,3485,3251777810.66667
2012-06-01,"AZ","Arizona","Tucson",26136,"04019",647,518,686,1278.040039,1.467,143.177,529015,3650,45,11433,3433,3164873483
2012-07-01,"AZ","Arizona","Tucson",26136,"04019",642,521,698,1365.51001,1.58,144.286,528510,3610,45,13720,3527,3328044406.33333
2012-08-01,"AZ","Arizona","Tucson",26136,"04019",656,527,692,1375.319946,1.539,144.708,528006,3569,45,16007,3621,3491215329.66667
2012-09-01,"AZ","Arizona","Tucson",26136,"04019",667,535,696,1404.939941,1.581,144.364,527502,3529,46,18293,3715,3654386253
2012-10-01,"AZ","Arizona","Tucson",26136,"04019",651,530,694,1444.48999,1.625,143.976,526998,3489,46,20580,3681.25,3599579492
2012-11-01,"AZ","Arizona","Tucson",26136,"04019",669,545,708,1427.589966,1.715,143.972,526494,3448,46,22867,3647.5,3544772731
2012-12-01,"AZ","Arizona","Tucson",26136,"04019",667,560,708,1409.459961,1.628,143.878,525990,3408,47,25153,3613.75,3489965970
2013-01-01,"AZ","Arizona","Tucson",26136,"04019",651,548,707,1462.420044,1.839,144.316,525486,3368,47,27440,3580,3435159209
2013-02-01,"AZ","Arizona","Tucson",26136,"04019",649,543,713,1513.170044,2.01,145.161,525661,3372,46,27530,3575,3448164619
2013-03-01,"AZ","Arizona","Tucson",26136,"04019",652,545,713,1518.199951,1.853,147.961,525835,3377,46,27619,3570,3461170029
2013-04-01,"AZ","Arizona","Tucson",26136,"04019",659,549,707,1562.170044,1.84,150.977,526010,3381,45,27709,3536.66666666667,3401841292
2013-05-01,"AZ","Arizona","Tucson",26136,"04019",659,536,711,1582.699951,1.639,153.874,526184,3385,44,27799,3503.33333333333,3342512555
2013-06-01,"AZ","Arizona","Tucson",26136,"04019",654,522,699,1640.420044,2.134,156.446,526359,3390,44,27888,3470,3283183818
2013-07-01,"AZ","Arizona","Tucson",26136,"04019",645,530,691,1614.959961,2.49,158.309,526533,3394,43,27978,3561.33333333333,3427885063
2013-08-01,"AZ","Arizona","Tucson",26136,"04019",659,526,686,1706.869995,2.723,159.418,526708,3398,42,28068,3652.66666666667,3572586308
2013-09-01,"AZ","Arizona","Tucson",26136,"04019",675,526,694,1639.77002,2.848,159.693,526882,3403,42,28157,3744,3717287553
2013-10-01,"AZ","Arizona","Tucson",26136,"04019",678,523,704,1695,2.646,159.569,527057,3407,41,28247,3718.75,3672719911.5
2013-11-01,"AZ","Arizona","Tucson",26136,"04019",647,516,695,1761.640015,2.62,159.37,527231,3411,40,28337,3693.5,3628152270
2013-12-01,"AZ","Arizona","Tucson",26136,"04019",653,530,699,1800.900024,2.801,159.291,527406,3416,40,28426,3668.25,3583584628.5
2014-01-01,"AZ","Arizona","Tucson",26136,"04019",623,514,686,1831.97998,2.985,159.391,527580,3420,39,28516,3643,3539016987
2014-02-01,"AZ","Arizona","Tucson",26136,"04019",632,520,689,1741.890015,2.581,159.904,527755,3424,38,28606,3634.5,3537508274
2014-03-01,"AZ","Arizona","Tucson",26136,"04019",652,526,683,1845.72998,2.607,161.222,527930,3429,38,28695,3626,3535999561
2014-04-01,"AZ","Arizona","Tucson",26136,"04019",656,545,698,1885.52002,2.759,162.999,528104,3433,37,28785,3609,3482016695.33333
2014-05-01,"AZ","Arizona","Tucson",26136,"04019",656,552,704,1883.680054,2.606,164.71,528279,3437,36,28875,3592,3428033829.66667
2014-06-01,"AZ","Arizona","Tucson",26136,"04019",648,535,696,1924.969971,2.534,166.236,528453,3442,36,28964,3575,3374050964
2014-07-01,"AZ","Arizona","Tucson",26136,"04019",673,530,699,1973.319946,2.563,167.156,528628,3446,35,29054,3657,3519253486
